id,name,position,recorded_games,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,ast,blk,stl,to,pf,pts,plus_minus,off_rating,def_rating,ast_pct,ast_tov,ast_ratio,oreb_pct,dreb_pct,treb_pct,tm_tov_pct,efg_pct,ts_pct,usg_pct,pace,pie,shot_distance,shot_made_flag,loc_x,loc_y,event_type-Missed Shot,event_type-Made Shot,action_type-Fadeaway Bank shot,action_type-Running Layup Shot,action_type-Jump Bank Hook Shot,action_type-Driving Floating Jump Shot,action_type-Step Back Jump shot,action_type-Slam Dunk Shot,action_type-Tip Layup Shot,action_type-Driving Dunk Shot,action_type-Hook Shot,action_type-Running Alley Oop Layup Shot,action_type-Running Tip Shot,action_type-Running Pull-Up Jump Shot,action_type-Fadeaway Jump Shot,action_type-Putback Dunk Shot,action_type-Tip Dunk Shot,action_type-Running Reverse Layup Shot,action_type-Running Finger Roll Layup Shot,action_type-Putback Layup Shot,action_type-Step Back Bank Jump Shot,action_type-No Shot,action_type-Turnaround Jump Shot,action_type-Floating Jump shot,action_type-Jump Shot,action_type-Layup Shot,action_type-Reverse Layup Shot,action_type-Turnaround Fadeaway shot,action_type-Hook Bank Shot,action_type-Driving Jump shot,action_type-Cutting Dunk Shot,action_type-Driving Hook Shot,action_type-Running Alley Oop Dunk Shot,action_type-Alley Oop Layup shot,action_type-Turnaround Bank Hook Shot,action_type-Jump Bank Shot,action_type-Reverse Dunk Shot,action_type-Driving Floating Bank Jump Shot,action_type-Turnaround Fadeaway Bank Jump Shot,action_type-Running Dunk Shot,action_type-Tip Shot,action_type-Running Jump Shot,action_type-Running Hook Shot,action_type-Putback Slam Dunk Shot,action_type-Driving Bank Hook Shot,action_type-Turnaround Hook Shot,action_type-Cutting Finger Roll Layup Shot,action_type-Running Bank shot,action_type-Pullup Jump shot,action_type-Alley Oop Dunk Shot,action_type-Reverse Slam Dunk Shot,action_type-Running Slam Dunk Shot,action_type-Driving Bank shot,action_type-Driving Slam Dunk Shot,action_type-Running Reverse Dunk Shot,action_type-Pullup Bank shot,action_type-Jump Hook Shot,action_type-Driving Reverse Dunk Shot,action_type-Driving Finger Roll Layup Shot,action_type-Dunk Shot,action_type-Turnaround Bank shot,action_type-Driving Layup Shot,action_type-Cutting Layup Shot,action_type-Driving Reverse Layup Shot,action_type-Running Bank Hook Shot,action_type-Finger Roll Layup Shot,shot_zone_basic-Left Corner 3,shot_zone_basic-Right Corner 3,shot_zone_basic-Mid-Range,shot_zone_basic-In The Paint (Non-RA),shot_zone_basic-Restricted Area,shot_zone_basic-Backcourt,shot_zone_basic-Above the Break 3,shot_zone_range-16-24 ft.,shot_zone_range-Back Court Shot,shot_zone_range-24+ ft.,shot_zone_range-Less Than 8 ft.,shot_zone_range-8-16 ft.,shot_type-3PT Field Goal,shot_type-2PT Field Goal,shot_zone_area-Right Side(R),shot_zone_area-Center(C),shot_zone_area-Left Side(L),shot_zone_area-Left Side Center(LC),shot_zone_area-Back Court(BC),shot_zone_area-Right Side Center(RC)
2547,Chris Bosh,Forward,71,34.40915492957746,6.535211267605634,13.408450704225352,0.23943661971830985,0.676056338028169,3.8309859154929575,4.661971830985915,1.8309859154929577,6.028169014084507,1.5492957746478873,0.8309859154929577,0.7887323943661971,1.9014084507042253,2.0704225352112675,17.140845070422536,6.47887323943662,108.19824561403506,96.22807017543856,0.08687719298245612,0.8285964912280701,8.666666666666668,0.062315789473684206,0.20159649122807016,0.0,10.028070175438591,0.48671929824561405,0.5432280701754386,0.2441929824561403,93.97333333333333,0.13571929824561402,0,0,0,0,0.4645203679369251,0.5354796320630749,0.0,0.000657030223390276,0.0032851511169513796,0.0164257555847569,0.012483574244415242,0.000657030223390276,0.0032851511169513796,0.0,0.010512483574244415,0.0,0.06110381077529566,0.0,0.0,0.03613666228646518,0.000657030223390276,0.0,0.0,0.017082785808147174,0.006570302233902759,0.0045992115637319315,0.0019710906701708277,0.6241787122207622,0.000657030223390276,0.0,0.0,0.0032851511169513796,0.003942181340341655,0.022996057818659658,0.0,0.06504599211563732,0.0,0.000657030223390276,0.0,0.002628120893561104,0.0,0.0045992115637319315,0.00788436268068331,0.000657030223390276,0.0019710906701708277,0.0,0.01576872536136662,0.0,0.003942181340341655,0.0,0.0032851511169513796,0.0019710906701708277,0.0045992115637319315,0.000657030223390276,0.0,0.000657030223390276,0.0032851511169513796,0.000657030223390276,0.0,0.0,0.0,0.03153745072273324,0.0,0.009198423127463863,0.002628120893561104,0.0,0.001314060446780552,0.000657030223390276,0.000657030223390276,0.005256241787122208,0.02431011826544021,0.20630749014454666,0.028252299605781867,0.0,0.4172141918528252,0.12417871222076216,0.19973718791064388,0.0,0.2588699080157687,0.2588699080157687,0.19973718791064388,0.28252299605781866,0.2588699080157687,0.7411300919842313,0.43823915900131405,0.0,0.1590013140604468,0.12220762155059132,0.18199737187910645,0.09855453350854139
948,Marcus Camby,Center,59,22.780225988700565,2.169491525423729,4.864406779661017,0.03389830508474576,0.0847457627118644,0.4915254237288136,1.0847457627118644,2.6610169491525424,6.322033898305085,1.8135593220338984,1.4406779661016949,0.847457627118644,0.9661016949152542,2.135593220338983,4.864406779661017,0.559322033898305,101.87966101694917,101.6322033898305,0.11415254237288136,0.6371186440677966,23.079322033898304,0.13047457627118647,0.32647457627118637,0.0,14.571186440677971,0.3957966101694914,0.40306779661016945,0.12398305084745759,92.83813559322037,0.11637288135593218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,Ray Allen,Guard,64,34.137760416666666,4.5625,10.3125,2.09375,5.09375,2.015625,2.359375,0.34375,3.03125,1.984375,0.15625,1.03125,1.328125,1.9375,13.234375,1.578125,101.95000000000002,97.61739130434782,0.11800000000000004,1.1321739130434783,14.639130434782608,0.011217391304347827,0.0935434782608696,0.0,8.978260869565219,0.5443695652173913,0.5892391304347826,0.1881739130434782,92.53195652173913,0.10556521739130437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2207,Joe Johnson,Wing,66,35.629545454545436,6.893939393939394,15.409090909090908,2.015151515151515,5.378787878787879,2.6363636363636362,3.1515151515151514,0.8787878787878788,2.742424242424242,3.8333333333333335,0.21212121212121213,0.8484848484848485,1.9696969696969697,1.2575757575757576,18.439393939393938,3.4545454545454546,105.7133333333333,99.37166666666668,0.19296666666666668,2.026333333333333,17.07833333333333,0.029716666666666666,0.09256666666666669,0.0,8.55166666666667,0.5220333333333331,0.5568499999999997,0.24908333333333335,92.49183333333333,0.12293333333333335,0,0,0,0,0.43795620437956206,0.5620437956204379,0.0,0.0,0.005213764337851929,0.008863399374348279,0.0005213764337851929,0.0,0.0015641293013555788,0.0,0.03180396246089677,0.0,0.022419186652763295,0.0,0.0,0.026590198123044837,0.0010427528675703858,0.0,0.0,0.013555787278415016,0.0015641293013555788,0.005213764337851929,0.0046923879040667365,0.5995828988529719,0.0020855057351407717,0.0005213764337851929,0.0010427528675703858,0.0,0.06882168925964546,0.045881126173096975,0.0,0.043795620437956206,0.0,0.0026068821689259644,0.0005213764337851929,0.0015641293013555788,0.0,0.0031282586027111575,0.0026068821689259644,0.0,0.0,0.0,0.01251303441084463,0.0,0.0010427528675703858,0.0,0.014598540145985401,0.013034410844629822,0.004171011470281543,0.0,0.0,0.0005213764337851929,0.0020855057351407717,0.0,0.0,0.0,0.0,0.02502606882168926,0.0010427528675703858,0.0,0.0,0.0,0.0010427528675703858,0.0,0.0005213764337851929,0.029197080291970802,0.05995828988529719,0.2346193952033368,0.047966631908237745,0.0026068821689259644,0.26277372262773724,0.28154327424400416,0.1105318039624609,0.0036496350364963502,0.2726798748696559,0.3415015641293014,0.2205422314911366,0.1616266944734098,0.34515119916579773,0.6548488008342023,0.42961418143899893,0.0036496350364963502,0.11418143899895725,0.15224191866527634,0.16423357664233576,0.13607924921793535
959,Steve Nash,Guard,62,31.664247311827946,4.758064516129032,8.951612903225806,0.8870967741935484,2.274193548387097,2.0483870967741935,2.2903225806451615,0.41935483870967744,2.5806451612903225,10.709677419354838,0.12903225806451613,0.6129032258064516,3.693548387096774,0.8548387096774194,12.451612903225806,2.8225806451612905,105.22580645161288,103.14677419354842,0.48008064516129034,3.6764999999999994,43.4032258064516,0.014661290322580645,0.09079032258064519,0.0,15.67096774193548,0.5670806451612903,0.6167096774193551,0.2003225806451613,96.89935483870966,0.14224193548387096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,Derek Fisher,Guard,83,23.358835341365463,2.1325301204819276,5.590361445783133,0.6265060240963856,1.8795180722891567,0.7951807228915663,0.9156626506024096,0.1686746987951807,1.6626506024096386,2.3373493975903616,0.07228915662650602,0.8192771084337349,0.9518072289156626,1.8433734939759037,5.686746987951807,2.5180722891566263,104.36349206349205,99.29206349206352,0.1645873015873016,1.0025396825396824,26.425396825396817,0.009904761904761902,0.07739682539682541,0.0,11.728571428571428,0.3960000000000001,0.4336984126984127,0.1402063492063492,93.14269841269846,0.04865079365079364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,Kobe Bryant,Wing,70,38.647857142857134,10.042857142857143,23.314285714285713,1.4857142857142858,4.957142857142857,6.514285714285714,7.742857142857143,1.1714285714285715,4.128571428571429,4.5,0.2857142857142857,1.2142857142857142,3.3857142857142857,1.9714285714285715,28.085714285714285,1.1857142857142857,103.851724137931,100.9862068965517,0.2355862068965517,1.6082758620689654,13.044827586206893,0.03444827586206896,0.11701724137931041,0.0,10.241379310344824,0.4634310344827587,0.5256379310344828,0.3543275862068966,94.09413793103451,0.14122413793103453,0,0,0,0,0.36495956873315366,0.6350404312668464,0.0,0.0,0.003234501347708895,0.0026954177897574125,0.0005390835579514825,0.0005390835579514825,0.0005390835579514825,0.0,0.08787061994609165,0.0005390835579514825,0.03450134770889488,0.0005390835579514825,0.0,0.044743935309973046,0.001078167115902965,0.001078167115902965,0.0,0.052830188679245285,0.003234501347708895,0.001078167115902965,0.0,0.5989218328840971,0.001078167115902965,0.00215633423180593,0.0005390835579514825,0.0026954177897574125,0.0037735849056603774,0.01725067385444744,0.0,0.04743935309973046,0.0,0.00215633423180593,0.0,0.0026954177897574125,0.0,0.00646900269541779,0.00215633423180593,0.001078167115902965,0.0,0.0,0.009703504043126684,0.0,0.008086253369272238,0.0,0.0026954177897574125,0.0,0.001078167115902965,0.0,0.0,0.0016172506738544475,0.003234501347708895,0.0005390835579514825,0.0,0.0,0.0,0.04043126684636118,0.0005390835579514825,0.0026954177897574125,0.001078167115902965,0.0,0.0,0.0005390835579514825,0.0,0.00431266846361186,0.01725067385444744,0.30997304582210244,0.029110512129380053,0.001078167115902965,0.38113207547169814,0.12830188679245283,0.13315363881401618,0.001078167115902965,0.18867924528301888,0.35633423180592994,0.21185983827493263,0.24204851752021564,0.35795148247978437,0.6420485175202156,0.3423180592991914,0.001078167115902965,0.20485175202156333,0.17142857142857143,0.16819407008086254,0.11212938005390835
979,Jermaine O'Neal,Center,25,22.651333333333334,2.08,4.8,0.0,0.0,0.84,1.24,1.48,3.92,0.4,1.72,0.32,0.84,3.2,5.0,0.52,96.63999999999999,94.80400000000002,0.028280000000000003,0.24,5.2,0.0772,0.19548,0.0,15.524000000000001,0.37200000000000005,0.39896,0.13256000000000007,89.97200000000001,0.051079999999999987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201563,Michael Beasley,Forward,47,23.015602836879427,4.702127659574468,10.574468085106384,0.8085106382978723,2.148936170212766,1.297872340425532,2.021276595744681,0.8297872340425532,3.574468085106383,0.9574468085106383,0.40425531914893614,0.3829787234042553,1.702127659574468,1.7659574468085106,11.51063829787234,-1.6595744680851063,97.68723404255321,102.3808510638298,0.0767872340425532,0.5146808510638298,6.1680851063829785,0.031319148936170216,0.1615744680851064,0.0,11.77872340425532,0.48134042553191486,0.4968510638297872,0.2496382978723405,96.34148936170214,0.08223404255319147,0,0,0,0,0.47393364928909953,0.5260663507109005,0.0,0.002369668246445498,0.009478672985781991,0.0,0.0,0.002369668246445498,0.004739336492890996,0.0,0.06398104265402843,0.002369668246445498,0.10426540284360189,0.002369668246445498,0.002369668246445498,0.026066350710900472,0.0,0.0,0.0,0.026066350710900472,0.018957345971563982,0.011848341232227487,0.0,0.42890995260663506,0.004739336492890996,0.0,0.004739336492890996,0.004739336492890996,0.016587677725118485,0.02843601895734597,0.0,0.06872037914691943,0.0,0.0,0.0071090047393364926,0.0,0.0,0.011848341232227487,0.014218009478672985,0.0,0.002369668246445498,0.0,0.004739336492890996,0.002369668246445498,0.009478672985781991,0.0,0.011848341232227487,0.009478672985781991,0.002369668246445498,0.0,0.0,0.0,0.009478672985781991,0.002369668246445498,0.0,0.0,0.0,0.04028436018957346,0.002369668246445498,0.009478672985781991,0.011848341232227487,0.002369668246445498,0.0,0.0071090047393364926,0.0,0.004739336492890996,0.018957345971563982,0.06398104265402843,0.018957345971563982,0.0,0.3909952606635071,0.18246445497630331,0.3246445497630332,0.0,0.42890995260663506,0.1018957345971564,0.23696682464454977,0.23222748815165878,0.1018957345971564,0.8981042654028436,0.523696682464455,0.0,0.08293838862559241,0.0924170616113744,0.17061611374407584,0.13033175355450238
201814,Gary Forbes,Forward,48,14.720486111111109,2.3333333333333335,5.645833333333333,0.6041666666666666,1.7291666666666667,1.375,1.8958333333333333,0.5625,1.5625,1.125,0.08333333333333333,0.5,1.125,1.1666666666666667,6.645833333333333,-1.2291666666666667,87.92500000000001,96.59999999999998,0.17250000000000007,0.63125,13.303958333333334,0.04035416666666667,0.12443749999999998,0.0,16.42083333333333,0.3912708333333333,0.4267708333333334,0.24154166666666674,93.56229166666667,0.026395833333333337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,Ben Wallace,Center,62,15.561559139784947,0.5483870967741935,1.3870967741935485,0.016129032258064516,0.06451612903225806,0.25806451612903225,0.7580645161290323,1.3064516129032258,3.032258064516129,0.6935483870967742,0.8225806451612904,0.7580645161290323,0.5483870967741935,0.967741935483871,1.3709677419354838,-1.6774193548387097,90.69677419354838,99.15161290322581,0.07854838709677418,0.18548387096774194,21.214032258064513,0.08519354838709678,0.24870967741935487,0.0,16.019354838709674,0.24885483870967742,0.2508870967741936,0.06525806451612902,89.09435483870972,0.14637096774193548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201880,Greg Stiemsma,Center,74,12.007657657657658,1.054054054054054,1.8783783783783783,0.0,0.0,0.44594594594594594,0.6351351351351351,0.7702702702702703,2.175675675675676,0.44594594594594594,1.2972972972972974,0.5540540540540541,0.5,2.2972972972972974,2.554054054054054,-1.6486486486486487,92.94000000000004,103.08545454545451,0.06925454545454546,0.19090909090909092,13.890545454545455,0.06725454545454547,0.20401818181818182,0.0,13.420000000000002,0.38420000000000004,0.45860000000000006,0.10343636363636367,93.20381818181816,0.08240000000000001,0,0,0,0,0.75,0.25,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.25,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.625,0.0,0.875,0.0,0.125,0.0,0.0,1.0,0.875,0.0,0.0,0.0,0.125,0.0
201933,Blake Griffin,Forward,77,36.28311688311687,8.376623376623376,15.454545454545455,0.025974025974025976,0.22077922077922077,3.7142857142857144,6.935064935064935,3.0779220779220777,7.220779220779221,3.0779220779220777,0.7532467532467533,0.961038961038961,2.272727272727273,3.3376623376623376,20.493506493506494,3.8051948051948052,109.30757575757575,102.2560606060606,0.15924242424242427,1.3865151515151515,13.271212121212123,0.10496969696969699,0.2489696969696969,0.0,9.2469696969697,0.553969696969697,0.5577878787878787,0.26603030303030306,91.5010606060606,0.15943939393939394,0,0,0,0,0.5017301038062284,0.4982698961937716,0.0,0.004036908881199538,0.005190311418685121,0.05651672433679354,0.016724336793540944,0.0005767012687427913,0.002306805074971165,0.0005767012687427913,0.0005767012687427913,0.0,0.0392156862745098,0.0011534025374855825,0.0017301038062283738,0.00980392156862745,0.0005767012687427913,0.0005767012687427913,0.0,0.0132641291810842,0.0057670126874279125,0.007497116493656286,0.0011534025374855825,0.47693194925028837,0.002306805074971165,0.0,0.0005767012687427913,0.00922722029988466,0.0057670126874279125,0.029411764705882353,0.007497116493656286,0.13725490196078433,0.0,0.007497116493656286,0.0057670126874279125,0.0132641291810842,0.0028835063437139563,0.01441753171856978,0.0057670126874279125,0.00980392156862745,0.0034602076124567475,0.0028835063437139563,0.01441753171856978,0.0011534025374855825,0.0028835063437139563,0.0,0.0,0.0005767012687427913,0.016147635524798153,0.0011534025374855825,0.0011534025374855825,0.0034602076124567475,0.00461361014994233,0.0005767012687427913,0.0005767012687427913,0.0,0.0005767012687427913,0.012110726643598616,0.0,0.016724336793540944,0.002306805074971165,0.0011534025374855825,0.007497116493656286,0.0057670126874279125,0.0011534025374855825,0.004036908881199538,0.002306805074971165,0.01903114186851211,0.0028835063437139563,0.0005767012687427913,0.47635524798154555,0.1384083044982699,0.3604382929642445,0.0005767012687427913,0.4671280276816609,0.02422145328719723,0.10380622837370242,0.40426758938869667,0.024798154555940023,0.97520184544406,0.660322952710496,0.0005767012687427913,0.08362168396770472,0.12802768166089964,0.03460207612456748,0.09284890426758939
201935,James Harden,Guard,82,31.367886178861788,4.890243902439025,10.268292682926829,1.7804878048780488,4.512195121951219,5.097560975609756,6.012195121951219,0.524390243902439,3.7804878048780486,3.6097560975609757,0.2073170731707317,1.1341463414634145,2.182926829268293,2.6463414634146343,16.658536585365855,5.939024390243903,112.11935483870965,102.08064516129032,0.19424193548387098,1.8066129032258065,19.416129032258063,0.018000000000000006,0.12375806451612904,0.0,11.835483870967742,0.5724193548387096,0.6541774193548386,0.22109677419354845,94.77612903225805,0.14385483870967747,0,0,0,0,0.43854660347551344,0.5614533965244866,0.0,0.0,0.0009478672985781991,0.000315955766192733,0.0034755134281200632,0.002843601895734597,0.0009478672985781991,0.000315955766192733,0.08909952606635071,0.000315955766192733,0.16208530805687205,0.000631911532385466,0.000315955766192733,0.01769352290679305,0.001263823064770932,0.0,0.0,0.004107424960505529,0.0037914691943127963,0.002527646129541864,0.001263823064770932,0.39778830963665085,0.0018957345971563982,0.0009478672985781991,0.001263823064770932,0.0,0.02022116903633491,0.12543443917851502,0.0018957345971563982,0.06729857819905213,0.0,0.000631911532385466,0.0018957345971563982,0.0,0.0,0.0009478672985781991,0.00631911532385466,0.002527646129541864,0.0009478672985781991,0.0,0.0037914691943127963,0.0,0.0034755134281200632,0.0,0.0072669826224328595,0.0034755134281200632,0.002527646129541864,0.0,0.0,0.0,0.027804107424960506,0.0,0.0,0.0,0.0,0.007582938388625593,0.001263823064770932,0.0044233807266982625,0.0022116903633491313,0.0,0.000315955766192733,0.000631911532385466,0.0,0.013270142180094787,0.014849921011058451,0.3500789889415482,0.02622432859399684,0.000315955766192733,0.19273301737756715,0.10268562401263823,0.3131121642969984,0.000631911532385466,0.3709320695102686,0.39083728278041074,0.11121642969984202,0.1263823064770932,0.3914691943127962,0.6085308056872037,0.5630331753554503,0.000631911532385466,0.17187993680884675,0.12954186413902052,0.07424960505529225,0.06066350710900474
201936,Tyreke Evans,Wing,63,34.46984126984128,6.476190476190476,14.285714285714286,0.31746031746031744,1.5714285714285714,3.1904761904761907,4.095238095238095,1.0158730158730158,3.5714285714285716,4.492063492063492,0.4603174603174603,1.3333333333333333,2.7142857142857144,2.1587301587301586,16.46031746031746,-4.603174603174603,100.77301587301586,108.29047619047618,0.21641269841269836,1.7644444444444447,18.866666666666667,0.03141269841269841,0.1205714285714286,0.0,12.331746031746025,0.4566825396825398,0.4980952380952381,0.23752380952380953,97.64063492063491,0.10074603174603175,0,0,0,0,0.4463200540175557,0.5536799459824443,0.0,0.0,0.002025658338960162,0.002025658338960162,0.00337609723160027,0.0006752194463200541,0.0013504388926401081,0.0,0.017555705604321403,0.0006752194463200541,0.2201215395003376,0.0,0.0,0.004051316677920324,0.0,0.0,0.0,0.0,0.004051316677920324,0.0013504388926401081,0.00337609723160027,0.3565158676569885,0.008777852802160702,0.0,0.0013504388926401081,0.0006752194463200541,0.0027008777852802163,0.01823092505064146,0.0006752194463200541,0.2579338284942606,0.0,0.0,0.0006752194463200541,0.0,0.0,0.014179608372721135,0.01823092505064146,0.0006752194463200541,0.0,0.0,0.004726536124240378,0.0,0.008102633355840648,0.0,0.0013504388926401081,0.01012829169480081,0.002025658338960162,0.0,0.0,0.0,0.011478730587440918,0.0,0.0,0.0,0.0,0.0027008777852802163,0.0,0.0,0.0006752194463200541,0.0,0.002025658338960162,0.0,0.0006752194463200541,0.014854827819041188,0.01823092505064146,0.16948008102633355,0.01823092505064146,0.004051316677920324,0.12964213369345037,0.06954760297096556,0.5908170155300473,0.004726536124240378,0.6468602295746118,0.20526671168129643,0.029709655638082377,0.11343686698176908,0.2099932478055368,0.7900067521944631,0.7339635381498987,0.004726536124240378,0.11073598919648886,0.06549628629304524,0.04456448345712356,0.04051316677920324
201937,Ricky Rubio,Guard,41,34.26910569105692,3.3902439024390243,9.487804878048781,0.7804878048780488,2.292682926829268,3.073170731707317,3.8292682926829267,0.5121951219512195,3.658536585365854,8.195121951219512,0.1951219512195122,2.2195121951219514,3.1951219512195124,2.3658536585365852,10.634146341463415,1.2926829268292683,101.05853658536584,99.6170731707317,0.3796341463414634,2.77390243902439,35.93170731707317,0.017048780487804883,0.11892682926829269,0.0,14.114634146341462,0.405,0.4806585365853658,0.18519512195121948,96.77219512195126,0.11570731707317072,0,0,0,0,0.3643031784841076,0.6356968215158925,0.0,0.0,0.0,0.0,0.0,0.003667481662591687,0.0,0.0,0.13691931540342298,0.0012224938875305623,0.1039119804400978,0.0,0.0,0.017114914425427872,0.0012224938875305623,0.0,0.0,0.0,0.003667481662591687,0.0012224938875305623,0.006112469437652812,0.5904645476772616,0.0,0.0024449877750611247,0.0012224938875305623,0.0,0.008557457212713936,0.006112469437652812,0.0,0.03667481662591687,0.0,0.0,0.0,0.0,0.0,0.007334963325183374,0.008557457212713936,0.0,0.0,0.0,0.006112469437652812,0.0,0.019559902200488997,0.0,0.0024449877750611247,0.0012224938875305623,0.0,0.0,0.0,0.0012224938875305623,0.018337408312958436,0.0,0.0,0.0,0.0,0.0012224938875305623,0.0024449877750611247,0.0,0.0,0.0,0.0,0.0,0.0,0.011002444987775062,0.034229828850855744,0.23594132029339854,0.028117359413202935,0.0012224938875305623,0.44621026894865523,0.04645476772616137,0.2078239608801956,0.0012224938875305623,0.22982885085574573,0.2982885085574572,0.097799511002445,0.37286063569682154,0.2995110024449878,0.7004889975550123,0.36674816625916873,0.0012224938875305623,0.15036674816625917,0.2506112469437653,0.0843520782396088,0.1466992665036675
201938,Jonny Flynn,Guard,29,14.093103448275862,1.5862068965517242,4.517241379310345,0.3448275862068966,1.1724137931034482,1.0,1.3448275862068966,0.27586206896551724,1.0689655172413792,3.310344827586207,0.06896551724137931,0.20689655172413793,1.2413793103448276,0.7931034482758621,4.517241379310345,-4.482758620689655,100.79310344827583,120.28275862068965,0.31282758620689655,1.4827586206896552,33.1651724137931,0.022172413793103456,0.07010344827586205,0.0,13.206896551724139,0.31700000000000006,0.3868965517241379,0.20948275862068963,92.74689655172415,0.05806896551724137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
